Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B03C22F00000047,"ROCKWELL AMERICAN SERVICES, LTD.",-14292.0,2022-06-10,P00001,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C22F00000047_7014_70B03C20A00000022_7014
CBP,70B04C21F00000939,SENTRILLION CORPORATION,-14380.97,2022-09-13,P00001,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,BORDER SECURITY DEPLOYMENT PROGRAM ON DEMAND SUPPORT SERVICES FOR WILMINGTON SEAPORT . INSTALLATION OF TEN CAMERAS AND  TWO WORKSTATIONS AT THE WILMINGTON SEAPORT.,CONT_AWD_70B04C21F00000939_7014_70B04C20A00000020_7014
CBP,70B03C21F00000484,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",-14415.48,2021-11-17,P00003,MISCELLANEOUS OFFICE MACHINES,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,COPIERS,CONT_AWD_70B03C21F00000484_7014_GS03F135DA_4732
CBP,70B04C18F00001370,WIDEPOINT INTEGRATED SOLUTIONS CORP,-14446.92,2022-04-06,P00002,INFORMATION TECHNOLOGY SOFTWARE,CUSTOM COMPUTER PROGRAMMING SERVICES,DE-OBLIGATION OF FUNDING.,CONT_AWD_70B04C18F00001370_7014_HSHQDC13A00024_7001
CBP,70B01C20C00000073,WELCH COMPANIES INC,-14548.72,2022-01-12,P00005,"INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),ACCESS CONTROL UPGRADE,CONT_AWD_70B01C20C00000073_7014_-NONE-_-NONE-
CBP,HSBP1017J00020,THE MITRE CORPORATION,-14606.99,2021-12-14,P00001,R&D- OTHER RESEARCH AND DEVELOPMENT (ENGINEERING DEVELOPMENT),"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",DE-OBLIGATION OF EXCESS FUNDS,CONT_AWD_HSBP1017J00020_7014_HSHQDC14D00006_7001
CBP,HSBP1015J00445,SAITECH INC,-14999.98,2021-11-23,P00010,SUPPORT- MANAGEMENT: OTHER,"DATA PROCESSING, HOSTING, AND RELATED SERVICES","DEOBLIGATE FUNDS FROM SAP LINE 380, BY $14,999.98",CONT_AWD_HSBP1015J00445_7014_HSHQDC13DE2067_7001
CBP,70B06C20F00000392,"APLUS TECHNOLOGIES, INC.",-15000.0,2022-04-07,P00003,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,DE-OBLIGATION OF EXCESS AND UNUSED TRAVEL FUNDS FOR BASE YEAR.,CONT_AWD_70B06C20F00000392_7014_GS06F1011Z_4732
CBP,70B06C20F00000392,"APLUS TECHNOLOGIES, INC.",-15000.0,2022-07-22,P00006,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,DEOBLIGATION OF EXCESS TRAVEL FUNDS FROM PREVIOUS OPTION YEAR.,CONT_AWD_70B06C20F00000392_7014_GS06F1011Z_4732
CBP,70B03C18F00001056,CONSTELLATION INC,-15000.0,2022-01-20,P00004,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,COMPUTER SYSTEMS DESIGN SERVICES,MODIFICATION TO DE-OBLIGATE EXCESS FUNDING,CONT_AWD_70B03C18F00001056_7014_GS06F1160Z_4732
CBP,70B03C18F00000728,"DEAF SERVICES UNLIMITED, INC.",-15050.25,2022-05-05,P00003,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C18F00000728_7014_HSFE7016A1992_7022
CBP,70B03C18P00000228,EAS SYSTEMS INC,-15582.85,2022-08-22,P00011,INSTALLATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),DE-OBLIGATION OF EXPIRED/UNUSED FUNDS,CONT_AWD_70B03C18P00000228_7014_-NONE-_-NONE-
CBP,70B01C22F00000971,WECSYS LLC,-15965.93,2022-09-06,P00001,"GENERATORS AND GENERATOR SETS, ELECTRICAL",HARDWARE STORES,TOTAL TERMINATION FOR CAUSE.,CONT_AWD_70B01C22F00000971_7014_GS06F0049S_4730
CBP,HSBP1017P00144,"PROFESSIONAL CONTRACT SERVICES, INC.",-16114.71,2022-09-27,P00009,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,DEOBLIGATE EXCESS FUNDING,CONT_AWD_HSBP1017P00144_7014_-NONE-_-NONE-
CBP,70B04C21F00001028,ATT MOBILITY LLC,-16214.47,2022-09-08,P00001,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),DE-OB OF FUNDING FOR AT&T FIRSTNET SERVICE.,CONT_AWD_70B04C21F00001028_7014_70B04C20A00000015_7014
CBP,70B01C18F00001117,GULF SOUTH RESEARCH CORP,-16252.58,2022-08-28,P00001,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,DEOB,CONT_AWD_70B01C18F00001117_7014_GS10F0058K_4730
CBP,70B03C18P00000729,"MOTOROLA SOLUTIONS, INC.",-16517.0,2022-01-10,P00002,"INSTALLATION OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT",COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,DE-OBLIGATION OF EXPIRED FUNDS,CONT_AWD_70B03C18P00000729_7014_-NONE-_-NONE-
CBP,70B03C19P00000653,ARC - IMPERIAL VALLEY,-16572.67,2021-11-24,P00002,"FOOD, OILS AND FATS",PERISHABLE PREPARED FOOD MANUFACTURING,PREPARED MEALS,CONT_AWD_70B03C19P00000653_7014_-NONE-_-NONE-
CBP,70B03C22P00000598,TECHNICAL PERSONNEL SERVICES INC,-16695.6,2022-09-30,P00001,SUPPORT- PROFESSIONAL: OTHER,FACILITIES SUPPORT SERVICES,MOD TO CORRECT BASE YEAR ORDER TOTAL TO MATCH VENDOR'S BID.,CONT_AWD_70B03C22P00000598_7014_-NONE-_-NONE-
CBP,HSBP1016F00081,"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",-16735.47,2022-09-30,P00014,SPECIAL STUDIES/ANALYSIS- BUILDING TECHNOLOGY,ENGINEERING SERVICES,"THE PURPOSE OF THIS MODIFICATION P00014 IS TO DEOB LI 60 FOR THE AMOUNT OF $16,735.47.",CONT_AWD_HSBP1016F00081_7014_DEAM3609GO29036_8900
CBP,70B01C21F00000900,"INTEGRIWARD, LLC",-16857.42,2021-12-16,P00002,REPAIR OR ALTERATION OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,MODIFICATION TO DE-OBLIGATE FUNDS DUE TO A SCOPING CHANGE.,CONT_AWD_70B01C21F00000900_7014_70B01C21G00000001_7014
CBP,70B01C21C00000122,"D7, LLC",-16913.0,2022-05-31,P00001,INSTALLATION OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"ELY, MN CBP BOOTH DEMOLITION",CONT_AWD_70B01C21C00000122_7014_-NONE-_-NONE-
CBP,70B06C20F00000882,"PERFORMANCE ASSESSMENT NETWORK, INC",-17000.0,2022-07-12,P00004,EDUCATION/TRAINING- PERSONNEL TESTING,COMPUTER SYSTEMS DESIGN SERVICES,DEOBLIGATION OF UNUSED FUNDS,CONT_AWD_70B06C20F00000882_7014_70B06C20D00000029_7014
CBP,70B06C21F00001533,"CUSTOMER VALUE PARTNERS, LLC",-17046.45,2022-05-27,P00001,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,DEOBLIGATION OF UNUSED FUNDS,CONT_AWD_70B06C21F00001533_7014_47QTCA19D00EH_4732
CBP,70B06C22P00000165,WALTER KLEIN,-17148.0,2022-08-30,P00001,MISCELLANEOUS CONSTRUCTION MATERIALS,HARDWARE MANUFACTURING,ELECTRONIC EARPHONES,CONT_AWD_70B06C22P00000165_7014_-NONE-_-NONE-
CBP,70B03C19P00000159,DELAWARE COUNTY BOARD OF FIRE & LIFE SAFETY,-17250.0,2022-03-28,P00006,SUPPORT- ADMINISTRATIVE: OTHER,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,DE-OBLIGATION OF EXPIRED FUNDS,CONT_AWD_70B03C19P00000159_7014_-NONE-_-NONE-
CBP,70B04C19F00000904,PERATON INC.,-17306.71,2022-09-28,P00007,IT AND TELECOM- SYSTEMS DEVELOPMENT,COMPUTER SYSTEMS DESIGN SERVICES,"THIS MODIFICATION (P00007) DE-OBLIGATES $17,306.71 FROM THE ORDER.",CONT_AWD_70B04C19F00000904_7014_HSHQDC14DE2035_7001
CBP,HSBP1014J00306,"ALEUT FACILITIES SUPPORT SERVICES, LLC",-17396.02,2022-01-03,P00016,MAINTENANCE OF OTHER EDUCATIONAL BUILDINGS,FACILITIES SUPPORT SERVICES,DEOBCLOSE,CONT_AWD_HSBP1014J00306_7014_HSBP1014D00008_7014
CBP,70B06C21P00000362,ANCHORED CANINE INC,-17487.08,2022-09-28,P00001,"LIVE ANIMALS, NOT RAISED FOR FOOD",ALL OTHER ANIMAL PRODUCTION,DEOBLIGATION MODIFICATION,CONT_AWD_70B06C21P00000362_7014_-NONE-_-NONE-
CBP,HSBP1017P00781,TIME WARNER CABLE ENTERPRISES LLC,-17802.0,2022-02-16,P00006,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,"DE-OBLIGATE $17,802.00",CONT_AWD_HSBP1017P00781_7014_-NONE-_-NONE-
CBP,70B03C20P00000487,GALUSHA TECHNOLOGIES LLC,-17889.04,2022-03-30,P00001,"ROAD CLEARING, CLEANING, AND MARKING EQUIPMENT","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL","DE-OBLIGATION OF EXCESS FUNDS, $17,889.04",CONT_AWD_70B03C20P00000487_7014_-NONE-_-NONE-
CBP,70B01C20C00000043,"R. I. S., INC.",-18000.0,2022-01-05,P00003,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",SOFTWARE PUBLISHERS,"DHS, CUSTOMS AND BORDER PROTECTION NO LONGER REQUIRES THE RIS SOFTWARE MAINTENANCE FOR THE POINT-OF-SALE SYSTEM.",CONT_AWD_70B01C20C00000043_7014_-NONE-_-NONE-
CBP,70B06C21P00000399,"BLACK ROCK CANINES, LLC",-18020.88,2022-04-08,P00001,"LIVE ANIMALS, NOT RAISED FOR FOOD",ALL OTHER ANIMAL PRODUCTION,CHANGE ORDER FROM 5 TO 3 CANINES,CONT_AWD_70B06C21P00000399_7014_-NONE-_-NONE-
CBP,HSBP1017P00641,LIONA ENTERPRISES INC,-18234.13,2022-08-30,P00010,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,COMPUTER FACILITIES MANAGEMENT SERVICES,AUDIO VISUAL MAINTENANCE/SUPPORT SERVICES,CONT_AWD_HSBP1017P00641_7014_-NONE-_-NONE-
CBP,70B03C19F00000226,"HALO GROUP, INC.",-18315.0,2022-02-11,P00001,EDUCATION/TRAINING- OTHER,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C19F00000226_7014_HSBP1017A00010_7014
CBP,HSBP1016P00624,"WATER FACTORY, INC., THE",-18373.47,2022-02-16,P00005,LEASE OR RENTAL OF EQUIPMENT- MISCELLANEOUS,BOTTLED WATER MANUFACTURING,"DE-OBLIGATE $18,373.47",CONT_AWD_HSBP1016P00624_7014_-NONE-_-NONE-
CBP,HSBP1016P00169,LOOMIS ARMORED US LLC,-18383.58,2022-03-14,P00010,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,ARMORED CAR SERVICES,DE-OBLIGATION OF FUNDS,CONT_AWD_HSBP1016P00169_7014_-NONE-_-NONE-
CBP,70B01C19C00000115,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",-18556.0,2022-02-15,P00008,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,ARMORED CAR SERVICES,DEOBLIGATION OF FUNDS,CONT_AWD_70B01C19C00000115_7014_-NONE-_-NONE-
CBP,70B02C18F00000302,"SIMIS, INC.",-18566.47,2022-03-24,P00007,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,ENGINEERING SERVICES,TEST AND EVALUATION (T&E) SUPPORT AND PROGRAM MANAGEMENT SERVICES,CONT_AWD_70B02C18F00000302_7014_HSBP1015D00028_7014
CBP,HSBP1017J00064,CENTRAL LAKE ARMOR EXPRESS INC,-18754.64,2022-08-04,P00010,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,DE-OBLIGATION OF EXPIRED FUNDS.,CONT_AWD_HSBP1017J00064_7014_HSBP1017D00002_7014
CBP,HSBP1016P00481,ANRIGE INC,-18817.3,2021-12-01,P00022,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,DEOBLIGATE EXCESS FUNDS.,CONT_AWD_HSBP1016P00481_7014_-NONE-_-NONE-
CBP,70B03C22F00000002,LOGISTICS365 INC,-19041.5,2022-06-10,P00001,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C22F00000002_7014_70B03C20A00000029_7014
CBP,70B04C20F00000008,SPRINT COMMUNICATIONS CO LP,-19097.06,2022-03-10,P00002,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,ALL OTHER TELECOMMUNICATIONS,FEDERAL RELAY SERVICES,CONT_AWD_70B04C20F00000008_7014_GS00Q13NSD3000_4732
CBP,70B03C19F00001248,"THUNDERCAT TECHNOLOGY, LLC",-19324.81,2022-07-14,P00001,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,"INTEGRATED DIGITAL SIGNAGE EQUIPMENT, SOFTWARE AND SUPPORT - DEOBLIGATION & CLOSEOUT",CONT_AWD_70B03C19F00001248_7014_HSHQDC13D00026_7001
CBP,70B03C18F00000277,"HALO GROUP, INC.",-19400.0,2022-07-31,P00001,EDUCATION/TRAINING- OTHER,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,DE-OBLIGATION OF EXCESS REMAINING FUNDS.,CONT_AWD_70B03C18F00000277_7014_HSBP1017A00010_7014
CBP,70B04C20F00001124,MICROSOFT CORPORATION,-19539.24,2022-06-17,P00004,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,OTHER COMPUTER RELATED SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_70B04C20F00001124_7014_HSHQDC15D00017_7001
CBP,70B03C20F00000894,"BROWN POINT FACILITY MANAGEMENT SOLUTIONS, LLC",-19601.0,2022-09-01,P00004,HOUSEKEEPING- INSECT/RODENT CONTROL,FACILITIES SUPPORT SERVICES,DE-OBLIGATION OF UNUSED FUNDS,CONT_AWD_70B03C20F00000894_7014_GS06Q17BQDS205_4732
CBP,HSBP1016F00270,"SATCOM DIRECT GOVERNMENT, INC.",-20000.0,2021-10-06,P00008,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE",OTHER COMPUTER RELATED SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_HSBP1016F00270_7014_GS35F0221R_4730
CBP,HSBP1017J00371,THE RAND CORPORATION,-20045.68,2022-08-24,P00006,SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,MODIFICATION P00006 IS TO DEOBLIGATE UNUSED FUNDS FROM LINE 70.,CONT_AWD_HSBP1017J00371_7014_HSHQDC16D00007_7001
CBP,70B04C20F00001310,UNISSANT INC.,-20309.38,2022-08-26,P00006,"IT AND TELECOM - TELEPROCESSING, TIMESHARE, CLOUD COMPUTING, AND HIGH PERFORMANCE COMPUTING",COMPUTER SYSTEMS DESIGN SERVICES,DATA,CONT_AWD_70B04C20F00001310_7014_HHSN316201200184W_7529
CBP,70B03C19F00000682,DELOITTE CONSULTING LLP,-20566.87,2022-07-19,P00001,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,DE-OBLIGATION OF EXPIRED FUNDS,CONT_AWD_70B03C19F00000682_7014_HSHQDC13DE2052_7001
CBP,70B03C20F00000462,WIDEPOINT INTEGRATED SOLUTIONS CORP,-21341.36,2021-12-02,P00002,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,TELECOMMUNICATIONS RESELLERS,MODIFICATION TO DEOBLIGATE FY20 FUNDING,CONT_AWD_70B03C20F00000462_7014_70RTAC20D00000001_7001
CBP,70B06C20F00000883,"ANASEC, INC.",-21424.0,2022-08-10,P00007,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,INVESTIGATION SERVICES,FUNDING ONLY ACTION TO CORRECT UNIT OF MEASURE FROM EA TO AU,CONT_AWD_70B06C20F00000883_7014_GS02F011GA_4732
CBP,HSBP1017P00308,TRES PESETAS INC,-21468.26,2022-08-05,P00012,"TIRES AND TUBES, PNEUMATIC, EXCEPT AIRCRAFT",RECYCLABLE MATERIAL MERCHANT WHOLESALERS,"DE-OBLIGATE $21,468.26",CONT_AWD_HSBP1017P00308_7014_-NONE-_-NONE-
CBP,70B03C20F00001117,"MACRO COMPANIES, INC.",-22230.28,2022-03-14,P00003,"LEASE OR RENTAL OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES",PETROLEUM BULK STATIONS AND TERMINALS,"DE-OBLIGATION OF UNUSED/EXPIRED FUNDS FOR TASK ORDER ISSUED FOR FUEL SERVICES, HURRICANE LAURA 2020.",CONT_AWD_70B03C20F00001117_7014_70RDAD19D00000006_7001
CBP,HSBP1016P00200,"MARSH DEVELOPMENT, INC.",-22260.68,2022-08-28,P00006,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,FACILITIES SUPPORT SERVICES,DEOB,CONT_AWD_HSBP1016P00200_7014_-NONE-_-NONE-
CBP,70B03C20F00000310,ALLWORLD LANGUAGE CONSULTANTS INC,-22499.6,2022-07-13,P00001,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C20F00000310_7014_HSFE7016A1967_7022
CBP,70B04C18F00000487,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",-22627.7,2022-05-19,P00007,SUPPORT- PROFESSIONAL: OTHER,ENGINEERING SERVICES,MANTECH SUPPORT SERVICES-DEOBLIGATION,CONT_AWD_70B04C18F00000487_7014_GS00Q14OADU124_4732
CBP,70B06C21P00000438,"VON DER KING KENNELS AND TRAINING, LLC",-22660.0,2022-05-11,P00001,"LIVE ANIMALS, NOT RAISED FOR FOOD",ALL OTHER ANIMAL PRODUCTION,DEOBLIGATION MODIFICATION,CONT_AWD_70B06C21P00000438_7014_-NONE-_-NONE-
CBP,70B06C20F00000154,SCIOLEX CORPORATION,-23132.84,2022-02-11,P00005,SUPPORT- ADMINISTRATIVE: OTHER,OFFICE ADMINISTRATIVE SERVICES,BILATERAL MODIFICATION TO DEOBLIGATE EXCESS FUNDS FROM THE ORDER.,CONT_AWD_70B06C20F00000154_7014_HSHQDC16DP2022_7001
CBP,70B03C19P00000597,WRIGHT'S AMMUNITIONS LLC,-23160.0,2022-05-17,P00001,SAFETY AND RESCUE EQUIPMENT,LOCKSMITHS,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C19P00000597_7014_-NONE-_-NONE-
CBP,HSBP1015J00919,FLIGHTSAFETY INTERNATIONAL INC,-24250.0,2022-07-13,P00005,EDUCATION/TRAINING- OTHER,FLIGHT TRAINING,DE-OBLIGATION OF FUNDS,CONT_AWD_HSBP1015J00919_7014_HSBP1014D00019_7014
CBP,70B06C22F00000505,SONS QUALITY FOOD CO,-24587.76,2022-07-15,P00001,HOUSEKEEPING- FOOD,FOOD SERVICE CONTRACTORS,DEOBLIGATION MODIFICATION,CONT_AWD_70B06C22F00000505_7014_70B06C18D00000024_7014
CBP,70B01C20P00000355,SWCA INC,-24969.6,2022-01-12,P00001,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,CLOSE/DEOB,CONT_AWD_70B01C20P00000355_7014_-NONE-_-NONE-
CBP,70B04C19F00000262,"GARUD TECHNOLOGY SERVICES, INC.",-25000.0,2022-02-15,P00003,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,COMPUTER SYSTEMS DESIGN SERVICES,SYSTEM ENGINEERING & TECHNICAL SUPPORT-DEOBLIGATION,CONT_AWD_70B04C19F00000262_7014_GS00Q17GWD2400_4732
CBP,HSBP1016P00332,BCL LEASING LIMITED PARTNERSHIP,-25026.19,2022-06-13,P00008,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,LANDSCAPING SERVICES,DEOBLIGATION OF FUNDS,CONT_AWD_HSBP1016P00332_7014_-NONE-_-NONE-
CBP,70B03C20F00000832,ECOLAB INC,-25079.49,2021-11-02,P00003,HOUSEKEEPING- INSECT/RODENT CONTROL,SOAP AND OTHER DETERGENT MANUFACTURING,DE-OBLIGATION,CONT_AWD_70B03C20F00000832_7014_47QSWA20D003Y_4732
CBP,70B02C21P00000046,OUTERLINK CORP,-25081.68,2022-02-09,P00003,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",DEOBLIGATION FROM LINE ITEM 40,CONT_AWD_70B02C21P00000046_7014_-NONE-_-NONE-
CBP,70B03C19F00000222,WIDEPOINT INTEGRATED SOLUTIONS CORP,-25145.18,2022-04-28,P00002,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,CUSTOM COMPUTER PROGRAMMING SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_70B03C19F00000222_7014_HSHQDC13A00024_7001
CBP,HSBP1017C00001,"OSC TECHNICAL SOLUTIONS, LLC",-25290.46,2022-05-26,P00026,MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,FACILITIES SUPPORT SERVICES,MOD TO DEOBLIGATE REMAINING FUNDING AND CLOSE OUT CONTRACT.  ALL INVOICES HAVE BEEN PAID.,CONT_AWD_HSBP1017C00001_7014_-NONE-_-NONE-
CBP,70B04C21F00000030,CELLCO PARTNERSHIP,-25439.03,2022-09-01,P00005,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,OTHER COMPUTER RELATED SERVICES,DE-OB OF BASE YEAR FUNDING FOR CRADLEPOINT VERIZON WIRELESS SERVICES,CONT_AWD_70B04C21F00000030_7014_70B04C20A00000016_7014
CBP,70B06C21P00000259,"BLACK ROCK CANINES, LLC",-25953.39,2022-08-22,P00001,"LIVE ANIMALS, NOT RAISED FOR FOOD",ALL OTHER ANIMAL PRODUCTION,TERMINATION FOR REMAINING CANINES DUE TO NON-DELIVERY,CONT_AWD_70B06C21P00000259_7014_-NONE-_-NONE-
CBP,HSBP1016P00288,"PENDER PET RETREAT AT DULLES GATEWAY, LTD.",-26031.2,2022-07-11,P00010,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,PET CARE (EXCEPT VETERINARY) SERVICES,DE-OBLIGATION OF EXPIRED FUNDS,CONT_AWD_HSBP1016P00288_7014_-NONE-_-NONE-
CBP,70B06C19F00000013,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",-26270.4,2022-02-17,P00026,SUPPORT- MANAGEMENT: OTHER,ENGINEERING SERVICES,"BILATERAL MODIFICATION TO DEOBLIGATE EXCESS FUNDS FROM THE ORDER IN THE AMOUNT OF $26,270.40.",CONT_AWD_70B06C19F00000013_7014_GS00Q14OADU116_4732
CBP,70B01C19F00000299,NATIVE ENERGY & TECHNOLOGY INC,-26285.08,2021-12-03,P00002,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,FACILITIES SUPPORT SERVICES,"MODIFICATION TO DE-OBLIGATE FUNDS IN THE AMOUNT OF $26,285.08.",CONT_AWD_70B01C19F00000299_7014_HSBP1015D00006_7014
CBP,70B03C18F00000787,"ANACAPA MICRO PRODUCTS, INC.",-26312.0,2021-11-02,P00001,MINI AND MICRO COMPUTER CONTROL DEVICES,OTHER COMPUTER RELATED SERVICES,TERMINATED FOR CONVENIENCE,CONT_AWD_70B03C18F00000787_7014_HSHQDC12D00014_7001
CBP,HSBP1017J00223,"MOTOROLA SOLUTIONS, INC.",-26427.17,2021-11-22,P00020,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE $26,427.17 FROM THE TOTAL OBLIGATED VALUE OF THE DELIVERY ORDER.",CONT_AWD_HSBP1017J00223_7014_HSSS0112D0002_7009
CBP,70B06C18F00001294,THE RAND CORPORATION,-26905.81,2022-03-15,P00002,SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DEOBLIGATION MODIFICATION,CONT_AWD_70B06C18F00001294_7014_HSHQDC16D00007_7001
CBP,70B06C22P00000372,"ECHELON SERVICES, LLC",-26971.18,2022-09-07,P00002,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),"DATA PROCESSING, HOSTING, AND RELATED SERVICES",REDUCTION OF SERVICES DUE TO REMOVAL OF TWITTER FUNCTIONS,CONT_AWD_70B06C22P00000372_7014_-NONE-_-NONE-
CBP,HSBP1017J00177,"EMCOR GOVERNMENT SERVICES, INC",-27158.63,2022-03-29,P00004,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,FACILITIES SUPPORT SERVICES,DEOBLIGATION MODIFICATION,CONT_AWD_HSBP1017J00177_7014_HSBP1014D00002_7014
