Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
ICE,70CDCR25FR0000004,"THE GEO GROUP, INC.",13700853.0,2025-07-24,P00007,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THIS MODIFICATION ADDS FUNDING FOR DETENTION AND TRANSPORTATION SERVICES, FUEL, EXPANSION, REMOTE POST, AND OVERTIME BEDS AT A DETENTION FACILITY IN THE SEATTLE AREA OF RESPONSIBILITY.",CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012
ICE,70CDCR24FR0000040,PARAGON PROFESSIONAL SERVICES LLC,13665791.49,2025-05-01,P00009,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE EL PASO SERVICE PROCESSING CENTER. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDS FOR TRANSPORTATION AND GUARD SUPPORT SERVICES.,CONT_AWD_70CDCR24FR0000040_7012_70CDCR22D00000012_7012
ICE,70CDCR25FR0000004,"THE GEO GROUP, INC.",13617122.0,2024-10-24,0,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT TACOMA, WA FOR SEATTLE AOR",CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012
ICE,70CDCR25FR0000122,"CORECIVIC, INC.",13226495.4,2025-09-27,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"THE PURPOSE OF THIS TASK ORDER IS FOR COMPREHENSIVE DETENTION AND TRANSPORTATION SERVICES FOR HOUSING CRIMINAL ALIENS AT CALIFORNIA CITY DETENTION CENTER IN CALIFORNIA CITY, CA.",CONT_AWD_70CDCR25FR0000122_7012_70CDCR25D00000010_7012
ICE,70CTD021FR0000232,ACCENTURE FEDERAL SERVICES LLC,12804849.47,2025-08-28,P00011,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,"THIS MODIFICATION EXERCISES AND OPTION TO PROVIDE CYBER DEFENSE AND INTELLIGENCE SERVICES, WHICH INCLUDES MONITORING AND INTRUSION DETECTION TO PROTECT ICE NETWORKS FROM CYBERSECURITY THREATS.",CONT_AWD_70CTD021FR0000232_7012_HHSN316201200002W_7529
ICE,70CDCR24FR0000010,"THE GEO GROUP, INC.",12644764.0,2024-10-31,P00009,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,ADD FUNDING FOR DETENTION SERVICES AT MESA VERDE,CONT_AWD_70CDCR24FR0000010_7012_70CDCR20D00000008_7012
ICE,70CMSD25C00000009,"L3HARRIS TECHNOLOGIES, INC.",12626200.0,2025-09-26,0,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,THE CONTRACT IS FOR TECHNICAL INVESTIGATIVE EQUIPMENT UPGRADES TO BE UTILIZED BY HOMELAND SECURITY INVESTIGATIONS AGENTS NATIONWIDE.,CONT_AWD_70CMSD25C00000009_7012_-NONE-_-NONE-
ICE,70CTD022FR0000002,BOOZ ALLEN HAMILTON INC,12325727.73,2025-09-26,P00015,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",CUSTOM COMPUTER PROGRAMMING SERVICES,"THIS MODIFICATION EXERCISES OPTION PERIOD 4 TO PROVIDE DATA ANALYTICS SUPPORT TO THE HOMELAND SECURITY INVESTIGATION'S INNOVATION LAB FOR OPERATIONS AND MAINTENANCE AND ADAPTIVE MAINTENANCE OF ITS ANALYTIC PLATFORM, TOOLS, AND INFRASTRUCTURE.",CONT_AWD_70CTD022FR0000002_7012_GS35F386DA_4732
ICE,70CDCR25FR0000026,"MVM, INC.",12324306.8,2025-08-29,P00003,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS TASK ORDER IS FOR FUNDING THE NATIONWIDE TRANSPORTATION OF UNACCOMPANIED MINORS AND FAMILY UNITS. THE PURPOSE OF THIS MODIFICATION IS TO ADD A CLIN TO SUPPORT OFFICE OF REFUGEE RESETTLEMENT REQUIREMENTS AND PROVIDE CORRESPONDING FUNDING.,CONT_AWD_70CDCR25FR0000026_7012_70CDCR24D00000002_7012
ICE,70CMSW25FR0000107,"ATLANTIC DIVING SUPPLY, INC.",12122825.0,2025-09-17,0,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,"THE AWARD PROVIDES LEVEL IIIA SOFT BODY ARMOR KITS AND ACCESSORIES TO SUPPORT ICE- OFFICE OF FIREARMS AND TACTICAL PROGRAMS AT FORT BENNING, GA.",CONT_AWD_70CMSW25FR0000107_7012_70CMSW24D00000002_7012
ICE,70CDCR24FR0000056,"THE GEO GROUP, INC.",11943800.0,2024-10-25,P00002,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CTR FY24,CONT_AWD_70CDCR24FR0000056_7012_HSCEDM17D00009_7012
ICE,70CDCR25FR0000004,"THE GEO GROUP, INC.",11894500.0,2025-09-26,P00008,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THIS MODIFICATION EXTENDS THE TERM OF THE TASK ORDER AND ADDS FUNDING FOR DETENTION AND TRANSPORTATION SERVICES, FUEL, EXPANSION, REMOTE POST, AND OVERTIME BEDS AT A DETENTION FACILITY IN THE SEATTLE AREA OF RESPONSIBILITY.",CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012
ICE,70CMSD22C00000003,BOWHEAD MARINE SUPPORT SERVICES LLC,11662613.16,2025-09-22,P00014,SUPPORT- ADMINISTRATIVE: OTHER,OFFICE ADMINISTRATIVE SERVICES,THIS AWARD PROVIDES ADMINISTRATIVE SUPPORT SERVICES FOR THE OFFICE OF PRINCIPAL LEGAL ADVISOR. THIS MODIFICATION EXERCISES AN OPTION PERIOD EXTENDING PERFORMANCE AND OBLIGATING FUNDING.,CONT_AWD_70CMSD22C00000003_7012_-NONE-_-NONE-
ICE,70CDCR25FR0000004,"THE GEO GROUP, INC.",11628517.45,2025-01-24,P00001,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"DETENTION AND TRANSPORTATION SERVICES AT TACOMA, WA FOR SEATTLE AOR",CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012
ICE,70CDCR24FR0000057,AKIMA INFRASTRUCTURE PROTECTION LLC,11528800.0,2025-05-08,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS MODIFICATION OBLIGATES FUNDS FOR DETENTION SERVICES TO HOUSE AND SAFEGUARD ILLEGAL ALIENS IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS (ERO) AT KROME SERVICE PROCESSING CENTER (SPC).,CONT_AWD_70CDCR24FR0000057_7012_70CDCR24D00000009_7012
ICE,70CDCR25FR0000012,MANAGEMENT & TRAINING CORPORATION,11525648.42,2025-03-05,P00002,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDING FOR DETENTION SERVICES, TRANSPORTATION SERVICES AND DETAINEE WORK PROGRAM AT IMPERIAL REGIONAL DETENTION FACILITY.",CONT_AWD_70CDCR25FR0000012_7012_70CDCR20D00000006_7012
ICE,70CDCR25FR0000013,"THE GEO GROUP, INC.",11324797.31,2025-09-22,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS MODIFICATION ADDS FUNDING FOR DETENTION SERVICES AT THE MESA VERDE AND GOLDEN STATE ICE DETENTION FACILITIES IN THE SAN FRANCISCO AREA OF RESPONSIBILITY.,CONT_AWD_70CDCR25FR0000013_7012_70CDCR20D00000008_7012
ICE,70CMSD20FR0000219,"CACI NSS, LLC",11319279.05,2025-09-26,P00032,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,THIS MODIFICATION PROVIDES FUNDING FOR AN INTELLIGENCE ANALYSIS SERVICE CONTRACT FOR HOMELAND SECURITY INVESTIGATIONS IN SUPPORT OF ONGOING CRIMINAL INVESTIGATIONS FOR ICE.,CONT_AWD_70CMSD20FR0000219_7012_GS00Q14OADU121_4732
ICE,70CDCR25FR0000097,"THE GEO GROUP, INC.",11297900.0,2025-09-29,P00001,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT MONTGOMERY PROCESSING CENTER (MPC) IN HOUSTON, TX. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDING FOR THE CONTINUANCE OF SERVICES.",CONT_AWD_70CDCR25FR0000097_7012_HSCEDM17D00009_7012
ICE,70CMSD25P00000141,CELLEBRITE INC,11112194.4,2025-09-18,0,IT AND TELECOM - SERVICE DELIVERY MANAGEMENT (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,THIS CONTRACT PROVIDES CELLEBRITE PRODUCTS AND SERVICES FOR HOMELAND SECURITY INVESTIGATIONS TO CONDUCT MOBILE FORENSICS INVESTIGATIONS. THESE TOOLS SUPPORT INVESTIGATIONS AND OPERATIONS REQUIRING ADVANCED DIGITAL FORENSIC CAPABILITIES,CONT_AWD_70CMSD25P00000141_7012_-NONE-_-NONE-
ICE,70CDCR24FR0000056,"THE GEO GROUP, INC.",11089200.0,2025-04-30,P00009,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT MONTGOMERY PROCESSING CENTER IN CONROE, TX. THE PURPOSE OF THIS ORDER IS TO UPDATE THE PERIOD OF PERFORMANCE AND ADD FUNDING FOR THE CONTINUANCE OF SERVICES.",CONT_AWD_70CDCR24FR0000056_7012_HSCEDM17D00009_7012
ICE,70CDCR25FR0000012,MANAGEMENT & TRAINING CORPORATION,11037745.4,2025-08-12,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS MODIFICATION ADDS FUNDING FOR DETENTION SERVICES AT THE IMPERIAL REGIONAL DETENTION FACILITY IN THE SAN DIEGO AREA OF RESPONSIBILITY.,CONT_AWD_70CDCR25FR0000012_7012_70CDCR20D00000006_7012
ICE,70CDCR25FR0000006,AKIMA INFRASTRUCTURE PROTECTION LLC,10856080.24,2025-07-08,P00009,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SUPPORT SERVICES AT THE PORT ISABEL DETENTION CENTER. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDS FOR THESE SERVICES.,CONT_AWD_70CDCR25FR0000006_7012_70CDCR22D00000002_7012
ICE,70CDCR23FR0000026,"AKIMA GLOBAL SERVICES, LLC",10829299.45,2025-01-31,P00012,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,ADDITIONAL FUNDING FOR DETENTION SERVICES.,CONT_AWD_70CDCR23FR0000026_7012_HSCEDM14D00002_7012
ICE,70CDCR25FR0000112,PARAGON PROFESSIONAL SERVICES LLC,10735800.0,2025-09-28,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE EL PASO SERVICE PROCESSING CENTER. THE PURPOSE OF THIS MODIFICATION IS TO ISSUE A NEW TASK ORDER AND ADD FUNDING FOR THESE SERVICES.,CONT_AWD_70CDCR25FR0000112_7012_70CDCR22D00000012_7012
ICE,70CDCR24FR0000040,PARAGON PROFESSIONAL SERVICES LLC,10644643.83,2024-11-04,P00001,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,EL PASO SPC GUARD SERVICES CONTRACT,CONT_AWD_70CDCR24FR0000040_7012_70CDCR22D00000012_7012
ICE,70CDCR25FR0000005,"THE GEO GROUP, INC.",10630000.0,2025-07-01,P00010,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THIS AWARD PROVIDES DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER AURORA CONTRACT DETENTION FACILITY TO ACHIEVE THE ICE MISSION TO SAFELY HOUSE DETAINED ALIENS. THIS MODIFICATION OBLIGATES ADDITIONAL FUNDING FOR THESE SERVICES.",CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012
ICE,70CDCR25FR0000006,AKIMA INFRASTRUCTURE PROTECTION LLC,10546968.94,2025-09-30,P00011,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SUPPORT SERVICES AT THE PORT ISABEL DETENTION CENTER. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDS FOR THESE SERVICES.,CONT_AWD_70CDCR25FR0000006_7012_70CDCR22D00000002_7012
ICE,70CDCR25FR0000022,"CSI AVIATION, INC",10500000.0,2025-04-18,P00003,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AIR PASSENGER,ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES,"THIS MODIFICATION PROVIDES FUNDING FOR THE DAILY SCHEDULED LARGE AIRCRAFT (DSLA) FLIGHT PROGRAM, WHICH FACILITATES ICES ENFORCEMENT AND REMOVAL OPERATIONS (ERO) MISSION TO REMOVE ILLEGAL ALIENS FROM THE UNITED STATES.",CONT_AWD_70CDCR25FR0000022_7012_GS33F0025V_4730
ICE,70CDCR24FR0000040,PARAGON PROFESSIONAL SERVICES LLC,10449053.76,2025-01-16,P00003,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,EL PASO SPC GUARD SERVICES CONTRACT,CONT_AWD_70CDCR24FR0000040_7012_70CDCR22D00000012_7012
ICE,70CDCR25FR0000091,"THE GEO GROUP, INC.",10260749.45,2025-08-12,0,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,THIS TASK ORDER PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE SOUTH TEXAS ICE IMMIGRATION PROCESSING CENTER (STIPC).,CONT_AWD_70CDCR25FR0000091_7012_70CDCR20D00000012_7012
ICE,70CTD022FR0000017,INSERSO CORPORATION,10197243.18,2025-03-13,P00016,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,"AWARD PROVIDES ENTERPRISE SUPPORT SERVICES,SUCH AS E-MAIL & DOMAIN MANAGEMENT & IT OPERATIONS & MAINTENANCE SUPPORT WHICH TAKES AGENCY DATA & MAKES IT MORE EFFICIENT,UNDERSTANDABLE,& OPERABLE.MODIFICATION FULLY FUNDS OPTION YEAR 3",CONT_AWD_70CTD022FR0000017_7012_75N98120D00162_7529
ICE,70CDCR25FR0000029,"THE GEO GROUP, INC.",10144100.0,2025-09-25,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS AWARD PROVIDES DETENTION AND TRANSPORTATION SERVICES WHICH ARE REQUIRED FOR HOUSING ICE ALIENS AT THE DELANEY HALL CONTRACT DETENTION FACILITY. THIS MODIFICATION PROVIDES ADDITIONAL FUNDING FOR THESE SERVICES.,CONT_AWD_70CDCR25FR0000029_7012_70CDCR25D00000007_7012
ICE,70CDCR24FR0000038,"THE GEO GROUP, INC.",10142664.24,2025-04-29,P00007,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,THIS TASK ORDER PROVIDES DETENTION AND TRANSPORTATION SERVICES FOR ALIEN DETAINEES AT THE SOUTH TEXAS ICE PROCESSING CENTER (STIPC). THIS CURRENT MODIFICATION OBLIGATES FUNDS TO SUPPORT THE DETENTION AND TRANSPORTATION SERVICES.,CONT_AWD_70CDCR24FR0000038_7012_70CDCR20D00000012_7012
ICE,70CTD022FR0000018,INSERSO CORPORATION,10142552.0,2025-02-03,P00035,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",COMPUTER SYSTEMS DESIGN SERVICES,INFORMATION TECHNOLOGY SUPPORT SERVICES (ITSS),CONT_AWD_70CTD022FR0000018_7012_75N98120D00162_7529
ICE,70CDCR24FR0000057,AKIMA INFRASTRUCTURE PROTECTION LLC,10141000.0,2025-09-26,P00008,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS MODIFICATION ADDS FUNDS FOR HOUSING AND SAFEGUARD ILLEGAL ALIENS IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS (ERO) AT KROME SERVICE PROCESSING CENTER (SPC).,CONT_AWD_70CDCR24FR0000057_7012_70CDCR24D00000009_7012
ICE,70CTD025FR0000095,"COUNTERTRADE PRODUCTS, INC.",10104234.76,2025-09-24,0,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,"THE PURPOSE OF THIS CONTRACT IS FOR SERVICENOW LICENSES, ENSURING CONTINUED ACCESS TO THE PLATFORM ESSENTIAL FOR IT SERVICE MANAGEMENT (ITSM)",CONT_AWD_70CTD025FR0000095_7012_NNG15SC65B_8000
ICE,70CDCR25FR0000097,"THE GEO GROUP, INC.",10038100.0,2025-09-29,0,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT MONTGOMERY PROCESSING CENTER (MPC) IN HOUSTON, TX. THE PURPOSE OF THIS NEW TASK ORDER IS TO ADD FUNDING FOR THE CONTINUANCE OF SERVICES.",CONT_AWD_70CDCR25FR0000097_7012_HSCEDM17D00009_7012
ICE,70CDCR25FR0000039,"CORECIVIC, INC.",10000000.0,2025-04-03,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THE PURPOSE OF THIS TASK ORDER IS TO ESTABLISH A DETENTION FACILITY WITHIN THE CALIFORNIA CITY CORRECTIONAL FACILITY IN SUPPORT OF THE PRESIDENT'S DECLARATION OF A NATIONAL EMERGENCY AT THE SOUTHERN BORDER.,CONT_AWD_70CDCR25FR0000039_7012_70CDCR25D00000010_7012
ICE,70CMSW25FR0000151,QUANTICO TACTICAL INCORPORATED,9999966.1,2025-09-30,0,"HARDWARE, WEAPON SYSTEM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING","THIS AWARD PROCURES FIREARMS AND MAGAZINES FOR IMMIGRATION AND CUSTOMS ENFORCEMENT, OFFICE OF FIREARMS AND TACTICAL PROGRAMS.",CONT_AWD_70CMSW25FR0000151_7012_70CMSW24D00000001_7012
ICE,70CDCR24FR0000053,"THE GEO GROUP, INC.",9992300.0,2024-11-06,P00002,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,FUNDING MODIFICATION TO PROVIDE ADDITIONAL FUNDING.,CONT_AWD_70CDCR24FR0000053_7012_70CDCR21D00000004_7012
ICE,70CTD022FR0000018,INSERSO CORPORATION,9987552.0,2025-05-08,P00040,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",COMPUTER SYSTEMS DESIGN SERVICES,"THIS MODIFICATION WILL PROVIDE INCREMENTAL FUNDING FOR CONTINUED SERVICE DESK, IT FIELD OPERATIONS, AND DEPLOYMENT SUPPORT SERVICES FOR MULTIPLE ICE LOCATIONS WORLDWIDE.",CONT_AWD_70CTD022FR0000018_7012_75N98120D00162_7529
ICE,70CMSW25FR0000148,"ATLANTIC DIVING SUPPLY, INC.",9751560.0,2025-09-28,0,"CLOTHING, SPECIAL PURPOSE",SPORTING AND ATHLETIC GOODS MANUFACTURING,THIS DELIVERY ORDER PROCURES TACTICAL UNIFORM ITEMS FOR ARMED AGENTS IN THE FIELD TO SUPPORT ICE- OFFICE OF FIREARMS & TACTICAL PROGRAMS (OFTP).,CONT_AWD_70CMSW25FR0000148_7012_70CMSD24D00000001_7012
ICE,70CDCR25FR0000005,"THE GEO GROUP, INC.",9724800.0,2024-10-16,0,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012
ICE,70CDCR25FR0000005,"THE GEO GROUP, INC.",9722800.0,2025-01-17,P00003,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012
ICE,70CMSD24FR0000159,DELOITTE CONSULTING LLP,9661606.84,2025-09-22,P00004,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,"THIS AWARD PROCURED ANALYTICAL TECHNICAL LOGISTICAL AND ADMINISTRATIVE SERVICES FOR ICE HSI, THIS MODIFICATION IS ISSUED TO EXERCISE AN OPTION.",CONT_AWD_70CMSD24FR0000159_7012_GS00Q14OADU113_4732
ICE,70CDCR25FR0000029,"THE GEO GROUP, INC.",9616100.0,2025-05-09,P00003,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS AWARD PROVIDES DETENTION AND TRANSPORTATION SERVICES WHICH IS REQUIRED FOR HOUSING ICE ALIENS AT THE DELANEY HALL CONTRACT DETENTION FACILITY. THIS MODIFICATION PROVIDES ADDITIONAL FUNDING FOR THESE SERVICES.,CONT_AWD_70CDCR25FR0000029_7012_70CDCR25D00000007_7012
ICE,70CDCR24FR0000035,"THE ARORA GROUP, INC.",9529350.0,2025-09-18,P00007,MEDICAL- MANAGED HEALTHCARE,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,"THIS CONTRACT PROVIDES MEDICAL STAFFING SERVICES AT ALEXANDRIA, ELOY, FLORENCE, JENA, AND TACOMA. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDING TO THE BASE PERIOD FOR THESE SERVICES.",CONT_AWD_70CDCR24FR0000035_7012_70CDCR23D00000006_7012
ICE,70CTD025FR0000009,DEV TECHNOLOGY GROUP INC,9256219.2,2025-02-18,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),CUSTOM COMPUTER PROGRAMMING SERVICES,IMMIGRATION & CUSTOMS ENFORCEMENT (ICE) STUDENT AND EXCHANGE VISITOR PROGRAM (SEVP) STUDENT AND EXCHANGE VISITOR INFORMATION SYSTEM (SEVIS) OPERATIONS & MAINTENANCE AND ADAPTIVE SERVICES. THE O&M SERVICES WILL SUPPORT PROGRAM/PROJECT MANA,CONT_AWD_70CTD025FR0000009_7012_47QTCA19D00JT_4732
ICE,70CDCR24FR0000035,"THE ARORA GROUP, INC.",9114485.5,2025-08-01,P00006,MEDICAL- MANAGED HEALTHCARE,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,"THIS CONTRACT PROVIDES MEDICAL STAFFING SERVICES AT ALEXANDRIA, ELOY, FLORENCE, JENA, AND TACOMA. THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION PERIOD 1.",CONT_AWD_70CDCR24FR0000035_7012_70CDCR23D00000006_7012
ICE,70CMSW25FR0000135,GEISSELE AUTOMATICS LLC,9098590.16,2025-09-29,0,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",THIS DELIVERY ORDER PROCURES PRECISION LONG GUNS AND ACCESSORIES TO SUPPORT ARMED AGENTS AND ICE- OFFICE OF FIREARMS AND TACTICAL PROGRAMS.,CONT_AWD_70CMSW25FR0000135_7012_70B06C22D00000020_7014
ICE,70CDCR24FR0000040,PARAGON PROFESSIONAL SERVICES LLC,9063700.0,2025-09-19,P00012,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,THIS CONTRACT PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE EL PASO SERVICE PROCESSING CENTER. THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDS FOR TRANSPORTATION AND GUARD SUPPORT SERVICES.,CONT_AWD_70CDCR24FR0000040_7012_70CDCR22D00000012_7012
ICE,70CDCR25FR0000011,"CORECIVIC, INC.",8982549.08,2024-12-20,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,DETENTION SERVICES FOR SAN DIEGO AOR AT OTAY MESA,CONT_AWD_70CDCR25FR0000011_7012_70CDCR20D00000007_7012
ICE,70CTD024FR0000003,"SAVANTAGE FINANCIAL SERVICES, INC.",8853987.2,2025-06-13,P00012,SUPPORT- PROFESSIONAL: OTHER,OTHER COMPUTER RELATED SERVICES,"THIS MODIFICATION PROVIDES FUNDS FOR THE FEDERAL FINANCIAL MANAGEMENT SYSTEM OPERATIONS AND MAINTENANCE SUPPORT CONTRACT. THE CONTRACTOR PROVIDES TRAINING, SOFTWARE OPERATIONS, PROJECT MANAGEMENT, ONSITE AND HELPDESK SUPPORT FOR CONTINUOUS OPERATION.",CONT_AWD_70CTD024FR0000003_7012_GS35F397GA_4732
ICE,70CDCR24FR0000051,"CORECIVIC, INC.",8761200.0,2024-10-30,P00001,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,NEW TASK ORDER (OP4) AND FUNDING FOR DETENTION AND TRANSPORTATION SERVICES AT HOUSTON CDF,CONT_AWD_70CDCR24FR0000051_7012_70CDCR20D00000014_7012
ICE,70CDCR25FR0000005,"THE GEO GROUP, INC.",8735199.99,2025-05-07,P00008,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"THIS AWARD PROVIDES DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER AURORA CONTRACT DETENTION FACILITY TO ACHIEVE THE ICE MISSION TO SAFELY HOUSE DETAINED ALIENS. THIS MODIFICATION OBLIGATES ADDITIONAL FUNDING FOR THESE SERVICES.",CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012
ICE,70CDCR24FR0000059,"SALIENT CRGT, INC.",8680171.0,2025-05-28,P00005,SUPPORT- MANAGEMENT: OTHER,ENGINEERING SERVICES,"THIS CONTRACT PROVIDES ICE - ENFORCEMENT AND REMOVAL OPERATIONS WITH ANALYTICAL, TECHNICAL, AND PROGRAMMATIC MANAGEMENT SUPPORT (INCLUDING DATA ANALYSIS SUPPORT AND DETENTION FACILITY EVALUATION). THIS MODIFICATION OBLIGATES ADDITIONAL FUNDING.",CONT_AWD_70CDCR24FR0000059_7012_47QRAD20DU127_4732
ICE,70CDCR24FR0000008,MANAGEMENT & TRAINING CORPORATION,8614002.18,2024-11-08,P00007,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,OBLIGATE FUNDING FOR IMPERIAL REGIONAL DETENTION FACILITY.,CONT_AWD_70CDCR24FR0000008_7012_70CDCR20D00000006_7012
