Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B01C21F00000366,NATIVE ENERGY & TECHNOLOGY INC,5365.95,2021-04-06,0,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT,FACILITIES SUPPORT SERVICES,IDIQ TASK ORDER TO REPAIR ATS SWITCH - GENERATOR.,CONT_AWD_70B01C21F00000366_7014_70B01C21D00000006_7014
CBP,70B03C21P00000034,ROSSTEN COLLISION REPAIR INC.,5352.05,2020-12-16,0,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE","VEHICLE REPAIR FOR USBP GRAND FORKS, ND SECTOR...",CONT_AWD_70B03C21P00000034_7014_-NONE-_-NONE-
CBP,70B03C21P00000093,IBI INTERNATIONAL LOGISTICS INC,5328.0,2021-03-22,0,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,ARMORED CAR SERVICES,ARMORED CAR SERVICE,CONT_AWD_70B03C21P00000093_7014_-NONE-_-NONE-
CBP,70B03C20P00000188,SPACESAVER STORAGE SYSTEMS INC,5314.8,2021-03-16,P00001,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,EXERCISE OPTION YEAR 1,CONT_AWD_70B03C20P00000188_7014_-NONE-_-NONE-
CBP,70B03C20P00000137,HILL'S CLEANING,5288.4,2021-02-08,P00002,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION PERIOD 1.,CONT_AWD_70B03C20P00000137_7014_-NONE-_-NONE-
CBP,70B06C21F00001037,"PANAMERICA COMPUTERS, INC.",5246.08,2021-09-03,0,IT AND TELECOM - HIGH PERFORMANCE COMPUTE (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,APPLE IPADS,CONT_AWD_70B06C21F00001037_7014_HSHQDC12D00013_7001
CBP,70B04C21P00000055,ELITE TRUCK & BUS CENTER LLC,5170.15,2021-02-02,0,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",AUTOMOTIVE TRANSMISSION REPAIR,REPLACEMENT OF TRANSMISSION IN US CBP OWNED BOX TRUCK.,CONT_AWD_70B04C21P00000055_7014_-NONE-_-NONE-
CBP,70B03C20P00000515,247CCTV INC,5150.0,2020-12-21,P00001,VIDEO RECORDING AND REPRODUCING EQUIPMENT,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,SECURITY CAMERA BUY AND INSTALL,CONT_AWD_70B03C20P00000515_7014_-NONE-_-NONE-
CBP,HSBP1017J00845,ASTROPHYSICS INC,5150.0,2021-05-18,P00002,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,"THIS IS TO EXERCISE OPTION 3 AS FOLLOWS OY3 PREVENTIVE MAINTENANCE ASTRB200XX82  $1,545.00 OY3 CORRECTIVE MAINTENANCE  ASTRB200XX82 $3,605.00",CONT_AWD_HSBP1017J00845_7014_HSBP1017D00028_7014
CBP,70B03C20P00000647,"GFS SUPPLY & SERVICES COMPANY, INC.",5132.7,2020-11-20,P00001,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,SIGN MANUFACTURING,CONCRETE AND LABOR,CONT_AWD_70B03C20P00000647_7014_-NONE-_-NONE-
CBP,70B06C19F00001246,"LEXMARK INTERNATIONAL, INC.",5100.6,2021-07-15,P00002,MISCELLANEOUS OFFICE MACHINES,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,MODIFICATION # 2 IS TO EXERCISE OPTION YEAR 2.,CONT_AWD_70B06C19F00001246_7014_GS25F0059M_4730
CBP,70B02C19P00000128,"CLUB DE TIRO EL NARANJAL, INC",5100.0,2021-01-15,P00003,MISCELLANEOUS WEAPONS,SPORTING AND RECREATIONAL GOODS AND SUPPLIES MERCHANT WHOLESALERS,"EXERCISE OPTION YEAR 2, PARTIALLY FUNDED",CONT_AWD_70B02C19P00000128_7014_-NONE-_-NONE-
CBP,70B06C21F00000453,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",5099.0,2021-05-12,0,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOL (HW/PERPETUAL SW)",OTHER COMPUTER RELATED SERVICES,LAPTOP PURCHASE,CONT_AWD_70B06C21F00000453_7014_HSHQDC12D00011_7001
CBP,70B01C18F00000724,NATIVE ENERGY & TECHNOLOGY INC,5055.75,2021-02-11,P00006,"MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",FACILITIES SUPPORT SERVICES,MODIFICATION P00006 FOR COVID19 CLEANING AT JACKSONVILLE NASOC,CONT_AWD_70B01C18F00000724_7014_70B01C18D00000027_7014
CBP,70B01C21F00000014,NATIVE ENERGY & TECHNOLOGY INC,5052.83,2020-11-13,0,SUPPORT- PROFESSIONAL: OTHER,FACILITIES SUPPORT SERVICES,"BECAUSE OF COVID-19 PANDEMIC AND CDC GUIDELINES, U.S. CUSTOMS AND BORDER PROTECTION (CBP) REQUIRES EMERGENCY CLEANING/SANITATION SERVICES TO BE PERFORMED AT THE DEMING, NM BORDER PATROL STATION.",CONT_AWD_70B01C21F00000014_7014_HSBP1015D00006_7014
CBP,70B03C21F00001194,"MACRO COMPANIES, INC.",5030.0,2021-09-26,P00001,"LEASE OR RENTAL OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES",PETROLEUM BULK STATIONS AND TERMINALS,"ADD REMAINING FUNDING FUEL SERVICES (HURRICANE IDA), BATON ROUGE, LA",CONT_AWD_70B03C21F00001194_7014_70RDAD19D00000006_7001
CBP,70B01C21F00000155,NATIVE ENERGY & TECHNOLOGY INC,5023.1,2021-02-11,0,"MAINT/REPAIR/REBUILD OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES",FACILITIES SUPPORT SERVICES,IDIQ TASK ORDER TO REPAIR A WALL.,CONT_AWD_70B01C21F00000155_7014_70B01C21D00000006_7014
CBP,70B06C21F00001274,PRICE MODERN LLC,5007.78,2021-09-16,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,BOARDS AND ERASERS,CONT_AWD_70B06C21F00001274_7014_HSHQDC17A00002_7001
CBP,70B03C21P00000102,JAMES R COLLINS,5000.0,2021-03-16,0,SUPPORT- PROFESSIONAL: LEGAL,ALL OTHER LEGAL SERVICES,ARBITRATION SERVICES,CONT_AWD_70B03C21P00000102_7014_-NONE-_-NONE-
CBP,HSBP1017J00373,PROFESSIONAL TOXICOLOGY SERVICES INC,5000.0,2021-01-17,P00006,MEDICAL- LABORATORY TESTING,MEDICAL LABORATORIES,EXERCISE OF OPTION YEAR FOUR (4),CONT_AWD_HSBP1017J00373_7014_HSBP1017D00007_7014
CBP,70B03C21P00000014,ROGER ABRAMS,5000.0,2020-11-02,0,SUPPORT- PROFESSIONAL: LEGAL,ALL OTHER LEGAL SERVICES,ARBITRATION SERVICES,CONT_AWD_70B03C21P00000014_7014_-NONE-_-NONE-
CBP,70B02C19P00000166,SKYWAVE MOBILE COMMUNICATIONS INC,5000.0,2020-12-22,P00006,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,EXERCISE AND FUND OPTION YEAR 2,CONT_AWD_70B02C19P00000166_7014_-NONE-_-NONE-
CBP,70B03C19F00000729,WIDEPOINT INTEGRATED SOLUTIONS CORP,5000.0,2021-08-03,P00003,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,CUSTOM COMPUTER PROGRAMMING SERVICES,OPTION YEAR 2 - CELLULAR,CONT_AWD_70B03C19F00000729_7014_GS35F0232N_4730
CBP,70BPCR21P62205891,"BUSY BEE SEPTIC, LLC",4995.5,2020-11-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, NOV 2020.",CONT_AWD_70BPCR21P62205891_7014_-NONE-_-NONE-
CBP,70BPCR21P62281056,"BUSY BEE SEPTIC, LLC",4995.5,2021-03-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, MAR 2021",CONT_AWD_70BPCR21P62281056_7014_-NONE-_-NONE-
CBP,70BPCR21P62205888,"BUSY BEE SEPTIC, LLC",4995.5,2020-10-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, OCT 2020.",CONT_AWD_70BPCR21P62205888_7014_-NONE-_-NONE-
CBP,70BPCR21P62281055,"BUSY BEE SEPTIC, LLC",4995.5,2021-02-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, FEB 2020.",CONT_AWD_70BPCR21P62281055_7014_-NONE-_-NONE-
CBP,70BPCR21P62281058,"BUSY BEE SEPTIC, LLC",4995.5,2021-04-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, APR 2021.",CONT_AWD_70BPCR21P62281058_7014_-NONE-_-NONE-
CBP,70BPCR21P62222272,"BUSY BEE SEPTIC, LLC",4995.5,2020-12-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, DEC 2020.",CONT_AWD_70BPCR21P62222272_7014_-NONE-_-NONE-
CBP,70BPCR21P62281014,"BUSY BEE SEPTIC, LLC",4995.5,2021-01-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, JAN 2021.",CONT_AWD_70BPCR21P62281014_7014_-NONE-_-NONE-
CBP,70BPCR21P62269981,"BUSY BEE SEPTIC, LLC",4995.5,2021-06-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, JUN 2021.",CONT_AWD_70BPCR21P62269981_7014_-NONE-_-NONE-
CBP,70BPCR21P62269923,"BUSY BEE SEPTIC, LLC",4995.5,2021-05-01,0,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,SEPTIC TANK AND RELATED SERVICES,"2021 SW IMMIGRANT SURGE: PORTABLE TOILET RENTAL/WASH STA, LORDSBURG, NM BP STATION, MAY 2021.",CONT_AWD_70BPCR21P62269923_7014_-NONE-_-NONE-
CBP,70B03C21F00000321,AMERITEL COMMUNICATIONS CORPORATION,4970.28,2021-03-30,0,MISCELLANEOUS OFFICE MACHINES,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,COPIER LEASE - EAGLE PASS TX,CONT_AWD_70B03C21F00000321_7014_GS03F102CA_4732
CBP,70B03C19P00000652,ADVANCE BUSINESS SOLUTIONS ENTERPRISE INC,4950.0,2021-06-11,P00001,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,GYM SANITIZING SERVICES,CONT_AWD_70B03C19P00000652_7014_-NONE-_-NONE-
CBP,70B04C20P00000115,GEFEG - GESELLSCHAFT FUER ELEKTRONISCHEN GESCHAEFTSVERKEHR MBH,4929.0,2021-02-10,P00001,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER SYSTEMS DESIGN SERVICES,EXERCISE OPTION 1,CONT_AWD_70B04C20P00000115_7014_-NONE-_-NONE-
CBP,70B03C18P00000491,HUGHES NETWORK SYSTEMS LLC,4922.52,2021-08-11,P00003,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,SATELLITE TELECOMMUNICATIONS,EX OY3 SATELLITE INTERNET SVC AT RGV FOB,CONT_AWD_70B03C18P00000491_7014_-NONE-_-NONE-
CBP,70B03C21P00000503,AVI-SPL LLC,4892.92,2021-09-15,0,"IT AND TELECOM - COMPUTE SUPPORT SERVICES, NON-HPC (LABOR)",COMPUTER FACILITIES MANAGEMENT SERVICES,COMPUTER SUPPORT AND PREVENTATIVE MAINTENANCE,CONT_AWD_70B03C21P00000503_7014_-NONE-_-NONE-
CBP,70B03C21P00000161,"NET ACTIVITY, INC",4890.0,2021-04-28,0,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,WIRED TELECOMMUNICATIONS CARRIERS,OHIO PMP WIFI INSTALL,CONT_AWD_70B03C21P00000161_7014_-NONE-_-NONE-
CBP,70B01C20F00000513,DAP CONSTRUCTION MANAGEMENT LLC,4871.76,2021-01-28,P00003,REPAIR OR ALTERATION OF OTHER UTILITIES,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,MOD TO ADD ADD'L FUNDING FOR ELECTRICAL COMPONENTS AND CHANGE THE CO TO JACOB BURNS,CONT_AWD_70B01C20F00000513_7014_70B01C20G00000008_7014
CBP,70B03C19P00000333,LAREDO CLEAN SWEEP INC,4857.48,2021-08-16,P00004,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,SOLID WASTE COLLECTION,ADD LOCATION AND FUNDING,CONT_AWD_70B03C19P00000333_7014_-NONE-_-NONE-
CBP,HSBP1015F00515,"GOVERNMENT MOVERS, INC.",4857.3,2020-11-02,P00005,OFFICE SUPPLIES,"GENERAL FREIGHT TRUCKING, LOCAL",6 MOS EXTENSION FOR LEASE AND MAINTENANCE OF RICOH COPIER,CONT_AWD_HSBP1015F00515_7014_GS03FM0006_4730
CBP,70B03C21F00001427,GLOBAFONE INC,4836.48,2021-09-28,0,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",SATELLITE TELECOMMUNICATIONS,SATELLITE PHONE SERVICE,CONT_AWD_70B03C21F00001427_7014_GS35F0074W_4730
CBP,70B03C21F00001564,"RANGER LAND SYSTEMS, INC.",4805.87,2021-09-25,0,MISCELLANEOUS VEHICULAR COMPONENTS,AUTOMOTIVE PARTS AND ACCESSORIES STORES,FUND LAST INVOICE ON CONTRACT 03C19D0066,CONT_AWD_70B03C21F00001564_7014_70B03C19D00000066_7014
CBP,70B02C21F00001230,"A&B REMEDIES CONSTRUCTION REMODELING & RESTORATION, LLC",4800.0,2021-09-08,0,"TILE, BRICK AND BLOCK",COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,TILE FLOOR INSTALL,CONT_AWD_70B02C21F00001230_7014_70B01C20G00000001_7014
CBP,70B03C21P00000296,ACE PARKING MANAGEMENT INC,4800.0,2021-07-19,0,LEASE/RENTAL OF PARKING FACILITIES,PARKING LOTS AND GARAGES,PARKING SPACES,CONT_AWD_70B03C21P00000296_7014_-NONE-_-NONE-
CBP,70B03C20F00000468,WIDEPOINT INTEGRATED SOLUTIONS CORP,4785.6,2021-09-24,P00004,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,TELECOMMUNICATIONS RESELLERS,MODIFICATION TO INCORPORATE FUNDING FOR ADDITIONAL HOTSPOTS.,CONT_AWD_70B03C20F00000468_7014_70RTAC20D00000001_7001
CBP,70B02C21P00000313,GREAT PLAINS TOWERS INC,4780.0,2021-07-22,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,DECOMMISSION UHF RADIO,CONT_AWD_70B02C21P00000313_7014_-NONE-_-NONE-
CBP,70B03C18P00000049,KYOCERA DOCUMENT SOLUTIONS AMERICA INC,4776.48,2020-10-26,P00004,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,EXERCISE OPS PD 3  LEASE&MAINTENANCE OF 2 COPIERS,CONT_AWD_70B03C18P00000049_7014_-NONE-_-NONE-
CBP,HSBP1017P00578,"REATA EQUINE VETERINARY GROUP, LLC",4774.76,2020-10-09,P00004,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,VETERINARY SERVICES,ADDED FUNDING TO THE CONTRACT FOR EQUINE VETERINARY SERVICES PERFORMED WITHIN OPTION YEAR 2 PERIOD OF PERFORMANCE.,CONT_AWD_HSBP1017P00578_7014_-NONE-_-NONE-
CBP,70B02C18F00000049,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",4764.12,2021-02-05,P00004,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,THE PURPOSE OF THIS MODIFICATION IS TO MODIFY THE DELIVERY ORDER TO EXERCISE AND FULLY FUND OPTION YEAR 3 OF THE SUBJECT DELIVERY ORDER.,CONT_AWD_70B02C18F00000049_7014_GS03F135DA_4732
CBP,70B01C21F00000160,"BRYMAK & ASSOCIATES, INC.",4759.61,2021-02-18,0,"HARDWARE, COMMERCIAL",FACILITIES SUPPORT SERVICES,REPLACEMENT OF WASH BAY DOOR AT BORDER PATROL STATION,CONT_AWD_70B01C21F00000160_7014_70B01C18D00000004_7014
CBP,70B03C20P00000515,247CCTV INC,4750.0,2021-02-09,P00002,VIDEO RECORDING AND REPRODUCING EQUIPMENT,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,SECURITY CAMERA,CONT_AWD_70B03C20P00000515_7014_-NONE-_-NONE-
CBP,70B03C18F00001454,"CARTRIDGE TECHNOLOGIES, LLC",4747.44,2021-05-12,P00003,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,OPTION PERIOD III,CONT_AWD_70B03C18F00001454_7014_GS03F0151X_4732
CBP,70B03C20P00000491,STERICYCLE INC,4745.0,2021-08-31,P00001,SUPPORT- ADMINISTRATIVE: PAPER SHREDDING,ALL OTHER SUPPORT SERVICES,DOCUMENT DESTRUCTION SERVICE FOR OFO AREA PORT BLAINE WA...,CONT_AWD_70B03C20P00000491_7014_-NONE-_-NONE-
CBP,70B03C19F00000921,KELLEY CREATE CO,4740.24,2021-02-22,P00002,OFFICE TYPE SOUND RECORDING AND REPRODUCING MACHINES,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,EXERCISE OPTION YEAR 2,CONT_AWD_70B03C19F00000921_7014_GS03F019DA_4732
CBP,70B01C21F00000397,NATIVE ENERGY & TECHNOLOGY INC,4707.39,2021-04-20,0,MAINT/REPAIR/REBUILD OF EQUIPMENT- VALVES,FACILITIES SUPPORT SERVICES,IDIQ TASK ORDER TO REPAIR BACKFLOW PREVENTER...,CONT_AWD_70B01C21F00000397_7014_70B01C21D00000006_7014
CBP,70B03C21F00001345,WIDEPOINT INTEGRATED SOLUTIONS CORP,4677.0,2021-09-23,0,IT AND TELECOM - MOBILE DEVICE AS A SERVICE,TELECOMMUNICATIONS RESELLERS,PURCHASING IT EQUIPMENT,CONT_AWD_70B03C21F00001345_7014_70RTAC21D00000001_7001
CBP,HSBP1017P00198,VENERGY GROUP LLC,4672.08,2021-02-24,P00007,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,OTHER WASTE COLLECTION,"TO EXERCISE OPTION YEAR 4, IN ACCORDANCE WITH FAR 52.217-9 OPTION TO EXTEND THE TERM OF THE CONTRACT",CONT_AWD_HSBP1017P00198_7014_-NONE-_-NONE-
CBP,70B03C18F00001313,"LEXMARK INTERNATIONAL, INC.",4656.0,2021-05-18,P00004,"CAMERAS, STILL PICTURE",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,COPIER RENTAL,CONT_AWD_70B03C18F00001313_7014_GS25F0059M_4730
CBP,70B06C21F00000424,"FS PARTNERS, LLP",4648.68,2021-05-12,0,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",OTHER COMPUTER RELATED SERVICES,LAPTOP PURCHASE,CONT_AWD_70B06C21F00000424_7014_HSHQDC13D00020_7001
CBP,70B03C21P00000569,"FS PARTNERS, LLP",4620.69,2021-09-29,0,IT AND TELECOM - HIGH PERFORMANCE COMPUTE (HARDWARE AND PERPETUAL LICENSE SOFTWARE),COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,PURCHASE OF IT EQUIPMENT,CONT_AWD_70B03C21P00000569_7014_-NONE-_-NONE-
CBP,70B01C18P00000397,"SILENT PARTNER SECURITY SYSTEMS, INC.",4615.0,2021-06-14,P00003,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),OPTION YEAR THREE,CONT_AWD_70B01C18P00000397_7014_-NONE-_-NONE-
CBP,70B03C18F00000208,XEROX CORPORATION,4608.0,2021-04-21,P00005,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,EXERCISE OPTION YEAR 3,CONT_AWD_70B03C18F00000208_7014_GS03F137DA_4732
CBP,HSBP1017P00244,"DOUGLAS RIFLE AND PISTOL CLUB, INC.",4600.0,2021-05-07,P00004,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING),ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,EXERCISES FOURTH AND  FINAL OPTION FOR DGL FIRING RANGE WITH FULL FUNDING.,CONT_AWD_HSBP1017P00244_7014_-NONE-_-NONE-
CBP,70B03C21F00000415,AMERITEL COMMUNICATIONS CORPORATION,4575.96,2021-07-08,0,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,COPIER LEASE,CONT_AWD_70B03C21F00000415_7014_GS03F102CA_4732
CBP,70B03C21F00001025,"FS PARTNERS, LLP",4575.77,2021-08-17,0,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",OTHER COMPUTER RELATED SERVICES,"PURCHASE OF IMAC DESKTOP COMPUTER FOR A TOTAL OF $4,575.77",CONT_AWD_70B03C21F00001025_7014_HSHQDC13D00020_7001
CBP,70B03C21P00000339,"E-SQUARED SYSTEMS, L.L.C.",4545.0,2021-07-30,0,"MODIFICATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,"VAULT SECURITY MAINTENANCE FOR OFFICE OF FIELD OPERATIONS AREA PORT OF BLAINE, WA...",CONT_AWD_70B03C21P00000339_7014_-NONE-_-NONE-
CBP,70B01C20F00000828,G2I LLC,4538.0,2021-04-15,P00003,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,CONSTRUCT KENNELS MATERIAL PRICE INCREASE FUNDING,CONT_AWD_70B01C20F00000828_7014_70B01C20G00000011_7014
CBP,HSBP1017P00313,FLORIDA STATE COLLEGE AT JACKSONVILLE,4503.0,2021-03-10,P00008,LEASE/RENTAL OF AMMUNITION FACILITIES,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",FIRE ARMS RANGE - OPTION YEAR FOUR FUNDING,CONT_AWD_HSBP1017P00313_7014_-NONE-_-NONE-
CBP,70B03C18F00000845,"CYRACOM INTERNATIONAL, INC",4500.0,2020-10-28,P00005,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,LANGUAGE SVC. OPT. YR. 2,CONT_AWD_70B03C18F00000845_7014_GS10F009BA_4732
CBP,70B04C18P00000428,JAFRI BROTHERS LLC,4479.4,2021-07-02,P00003,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,"DATA PROCESSING, HOSTING, AND RELATED SERVICES","THIS MODIFICATION EXERCISES OPTION YEAR 3 FOR THE PERIOD OF JULY 26, 2021 THROUGH JULY 25, 2022.",CONT_AWD_70B04C18P00000428_7014_-NONE-_-NONE-
CBP,70B03C20F00000468,WIDEPOINT INTEGRATED SOLUTIONS CORP,4419.33,2021-07-15,P00003,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,TELECOMMUNICATIONS RESELLERS,MODIFICATION TO ADD FUNDING,CONT_AWD_70B03C20F00000468_7014_70RTAC20D00000001_7001
CBP,70B02C21P00000029,SHERIDAN MONTAG,4400.0,2020-12-03,0,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING),PORT AND HARBOR OPERATIONS,BOAT HOUSE LEASE,CONT_AWD_70B02C21P00000029_7014_-NONE-_-NONE-
CBP,70B03C21P00000068,"J & M SERVICES, INC.",4400.0,2021-02-23,0,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,"COURIER SERVICE - SAVANNAH, GA",CONT_AWD_70B03C21P00000068_7014_-NONE-_-NONE-
CBP,70B04C21P00000574,FLEXERA SOFTWARE LLC,4362.0,2021-09-23,0,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,FLEXERA ADMINSTUDIO STANDARD SILVER MAINTENANCE PLAN,CONT_AWD_70B04C21P00000574_7014_-NONE-_-NONE-
CBP,70B03C20F00000311,"OMNI BUSINESS SYSTEMS, INC",4338.24,2021-06-11,P00003,MISCELLANEOUS OFFICE MACHINES,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,EXERCISE OPTION YEAR 1,CONT_AWD_70B03C20F00000311_7014_GS25F0051S_4730
